,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-72-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,YOLK-SAC MALFORMATION IN PACIFIC SALMON
3,Author:,"EMADI, HOSSEIN"
4,Publication Year :,1972
5,Publisher:,Oregon State University Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-72-003
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/AQ-1
11,Abstract:,PACIFIC SALMON;EGG;HATC​HERIES. See digital for thesis abstract.
