,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-038
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FULFILLING THE PARITY PROMISE: A PERSPECTIVE ON SCIENTIFIC PROOF, ECONOMIC COST, AND INDIAN TREATY RIGHTS IN THE APPROVAL OF THE COLUMBIA BASIN FISH AND WILDLIFE PROGRAM"
3,Author:,"BLUMM, MICHAEL C"
4,Publication Year :,1982
5,Source Citation:,"ENVIRONMENTAL LAW (NORTHWESTERN SCHOOL OF LAW OF LEWIS AND CLARK COLLEGE ), 13:103-159, 1982"
6,# Pages / Video Length:,57
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-82-038
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/PPA-11
11,Abstract:,ENVIRONMENTAL LAW;COLUMBIA RIVER BASIN;FISH;WILD​LIFE
