,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-77-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sea Grant: Oregon State University Sea Grant College Program 1976-1977
3,Author:,"Wick, William Q. (Director)"
4,,"Himsworth, Dan"
5,,"Hurd, Bronwyn"
6,,"Morehouse, Connie"
7,Publication Year :,1978
8,Publisher:,OSU Sea Grant Program
9,# Pages / Video Length:,17
10,Publication Type:,"program reports (annual, progress, planning reports, etc)"
11,Program Report #:,ORESU-Q-77-001
12,Grant/Contract #:,NOAA Sea Grant
13,Abstract:,"Annual report for the Oregon State University Sea Grant College Program for 1976-1977. Subjects include: Oregon's ocean, Fish for the future, Crabs on the range, Fish on the rocks, Farming the seas, New menu for salmon, Super oyster?, Medical progress for salmon and shrimp, Freeing fish disease-free, Microsporan mysteries, Ancient craft in fishing, From trawler to table, Canning seafood at home, Attack on microbes, Where buyer meets seller: bringing home the seafood, Aquaculture and economies, Lawyers at sea, Building on sea and shore."
