,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Netcasts - Mark Whitham (YouTube video)
3,Author:,"Roberts, Steve"
4,Publication Year :,2012
5,# Pages / Video Length:,3 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-12-005
8,Project #:,A/ESG-07
9,,M/A-21
10,URL:,http://www.yout​ube.com/watch?v​=22s6ms48x50&li​st=UUkM5rgmnig1​CYOhXh6cJAXA
11,Abstract:,"Mark Whitham, a seafood product developer for Oregon Sea Grant Extension, takes us to the Skipanon micro cannery in Warrenton, Oregon."
