,MetadataField,Metadata
0,NSGL Document #:,OREXT-N-89-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean and Coastal Law Memo (Issue 33, October 1989)"
3,Author:,"Jacobson, Jon L."
4,,"Hildreth, Richard G."
5,Publication Year :,1989
6,Publisher:,Oregon State University Extension/Sea Grant Program
7,# Pages / Video Length:,15
8,Publication Type:,periodicals
9,Program Report #:,OREXT-N-89-003
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,"One newsletter issue for 1989. For previous issue (s), see: ORESU-N-88-003. Previous name of newsletter was Ocean Law Memo."
12,Abstract:,"Beginning with this issue, the formerly separate publications Ocean Law Memo and Coastal Law memo have been combined into one newsletter publication entitled Ocean and Coastal Law Memo. Main topic in this issue is: Recent Developments in Ocean and Coastal Law, 1988. International Developments, N. C. Skinner."
