,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,VIRAL DISEASES OF SALMONID FISH IN OREGON
3,Author:,"GROBERG, W J JR"
4,,"HEDRICK, R P"
5,,"FRYER, J L"
6,Publication Year :,1982
7,Source Citation:,"NORTH PACIFIC AQUACULTURE SYMPOSIUM PROCEEDINGS, PP. 345-357, ANCHORAGE, ALASKA, AUGUST 18-21, 1980 AND NEWPORT, OREGON AUGUST 25-27, 1980"
8,# Pages / Video Length:,13
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-82-009
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,VIRUS;SALMONID;​OREGON;DISEASE
