,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-12-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Salmon River quantitative analysis of benthic diversity (lesson plan)
3,Editor :,"Baumgartner, Erin"
4,Publication Year :,2012
5,# Pages / Video Length:,5
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-12-009
8,Project #:,R/HBT-12
9,Abstract:,"Lesson plan includes background, learning outcome, Oregon content standards, materials needed, activity directions, student demonstration of knowledge, etc."
