,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-05-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Catching, Cleaning, and Cooking Bay Crabs (revised)"
3,Publication Year :,2005
4,Publisher:,OSU Oregon Sea Grant
5,# Pages / Video Length:,4
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,ORESU-G-05-004
8,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
9,Project #:,A/ESG-04
10,Abstract:,"The Dungeness crab and the red rock crab are prominent in Northwest bay and coastal waters. As the name implies, red rock crabs are dark red on top. Dungeness crabs are reddish tan to gray purple above. Both are highly regarded for their sport and table values."
