,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-96-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"A changing Columbia basin, 1770-present"
3,Author:,"Gilden, Jennifer"
4,,"Smith, Courtland"
5,Publication Year :,1996
6,Publisher:,OSU Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-96-004
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/FDF-2
12,Abstract:,"This oversized flyer uses maps and charts to graphically demonstrate the effects humans activity had on salmon in the Columbia River Basin since 1770. The flyer includes recommended reading references and a list of World Wide Web pages related to salmon. It is designed for use by teachers, libraries and museums."
