,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-19-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Facebook page @Research4peopl​e
3,Author:,"Hase, Claudia"
4,Publication Year :,2019
5,Publisher:,Oregon Sea Grant
6,# Pages / Video Length:,1
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,ORESU-I-19-003
9,Project #:,R/SF-38-Hase
10,URL:,https://www.fac​ebook.com/Resea​rch4People/
11,Abstract:,Facebook site for a research project funded by Oregon Sea Grant. The research is being done in a dynamic lab in Biomedical Sciences with a focus on infectious diseases in humans and aquatic animals. This page showcases their projects.
