,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-84-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FEEDING ECOLOGY OF PELAGIC LARVAE OF TWO PLEURONECTIDS (ENGLISH SOLE, ""PAROPHRYS VETULUS"", AND BUTTER SOLE, ""ISOPSETTA ISOLEPSIS"") OFF THE OREGON COAST"
3,Author:,"GADOMSKI, DENA MARIE"
4,Publication Year :,1984
5,Publisher:,OSU SEA GRANT
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,.ORESU-X-84-002
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/OPF-14
11,Abstract:,FEEDING ECOLOGY;FISH LARVAE;SOLE;ORE​GON COAST (see digital for abstract)
