,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-84-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Parasites in marine fishes: Questions and answers for seafood retailers
3,Author:,"Hilderbrand, Kenneth S. Jr."
4,,"Price, Robert J."
5,,"Olson, Robert E."
6,Publication Year :,1984
7,Publisher:,Oregon State University (OSU) Extension Service
8,# Pages / Video Length:,2
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,SG 79; OREXT-G-84-003
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,"For a Revised edition, see: ORESU-G-03-015"
13,Abstract:,This fact sheet has been prepared in response to many questions from seafood retailers about parasites in fish products. Customers who find parasites in fish they purchase need to have good answers for some obvious questions. KW: PARASITE; FISH; SEAFOOD RETAILERS;PUBLI​C HEALTH.
