,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-97-034
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Pilot scale culture of the marine cyanobacterium ""Lyngbya majuscula"" for its pharmaceuticall​y-​useful natural metabolite curacin A"
3,Author:,"Rossi, James V."
4,,"Roberts, Mary Ann"
5,,"Yoo, Hye-Dong"
6,,"Gerwick, William H."
7,Publication Year :,1997
8,Source Citation:,"""Journal of Applied Phycology,"" 9:195-204, 1997."
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-97-034
12,Grant/Contract #:,NOAA Sea Grant
13,Project #:,R/BT-09
