,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-79-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Pleasure Boating in Oregon: 1978 Statewide Boating Survey
3,Author:,"Falotico, Rocco R."
4,,"Condon, Edward J."
5,,"Atiyeh, Victor (Governor)"
6,Publication Year :,1979
7,Publisher:,"Oregon State University Sea Grant College Program, School of Oceanography"
8,# Pages / Video Length:,108
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,ORESU-T-79-001
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,"A report to the Oregon State Marine Board, Brad Morris (Director). This survey was conducted in compliance with Oregon Revised Statute 488.833. The purpose was to determine the type, location and volume of boating activity within Oregon during the 1977-1978 boating season."
