,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-84-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"MULTIPLE HEMOGLOBIN VARIATIONS IN COHO SALMON, ""ONCORHYNCHUS KISUTCH"", DURING PARR-SMOLT TRANSFORMATION"
3,Author:,"PRING, CYNTHIA KAY"
4,Publication Year :,1984
5,Publisher:,OSU Sea Grant Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-84-010
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,HEMOGLOBIN;BLOO​D;SALMON. See digital for abstract.
