,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-09-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon: 150 years of Statehood: 150 Million Years in the Making. Digging Deeper: An Education Guide
3,Author:,"Hunter, Nancee"
4,Publication Year :,2009
5,Publisher:,Oregon State University Sea Grant
6,# Pages / Video Length:,6
7,Publication Type:,educational materials
8,Program Report #:,ORESU-E-09-002
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,A/ESG-07
11,Abstract:,A teachers' guide produced for the State Capitol historical exhibit marking the 150th anniversary of Oregon statehood.
