,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-17-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Menace to the West: Nutria species guide and related activities
3,Author:,"Siemens, Tania"
4,,"Chan, Sam"
5,Publication Year :,2017
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-17-009
8,Project #:,A/ESG-07
9,URL:,http://seagrant​.oregonstate.ed​u/menacetothewe​st/species-​guide/nutria (Nutria species guide) https://www.you​tube.com/watch?​v=10TP-​47OrMg (Related video: Nutria (Myocastor coypus) -- animale docile e affettuoso) http://seagrant​.oregonstate.ed​u/menacetothewe​st/lesson/myoca​ster-​multiplier (Lesson Plan) http://seagrant​.oregonstate.ed​u/menacetothewe​st/ (Menace to the West website)
10,Abstract:,"Use this comprehensive species module for an in-depth understanding of nutria. Modules include a comprehensive species guide, a species-​at-​a-​glance fact sheet, a related lesson plan, suggested activies, comprehension questions, and videos and related on-line resources. The nutria is a large, semi-aquatic rodent native to South America. Nutria were introduced to the United States for their fur. After a boom in nutria ranches during the 1930s, the animals escaped or were released from fur farms in the Pacific Northwest, Louisiana and other states, where theyare now considered a threat to native wildlife, wetland habitats, water quality and human healt"
