,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-02-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Coming home was easy: the west coast salmon troller
3,Author:,"Bergeron, Jim"
4,,"Johnson, Lawrence"
5,,"Hollenback, Margaret"
6,Publication Year :,2002
7,Publisher:,OSU SEA GRANT
8,# Pages / Video Length:,34 minutes
9,Publication Type:,videos
10,Program Report #:,ORESU-V-02-001
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,A/ESG-5
13,Abstract:,"""Coming Home was Easy"" traces the hundred-year history of the West Coast salmon troll fishery and shows how creative adaptation and just plain stubbornness have allowed trollers to continue their way of life into the 21st century. This 34-minute film features the honest, funny, and profound recollections of 15 men and women of this grueling trade, plus contemporary and historic footage."
