,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-20-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,What's Fresh and When? Oregon's Central and North Coast Seafood Guide 2020
3,Author:,"Doerr, Angee"
4,,"Gladics, Amanda"
5,Publication Year :,2020
6,Publisher:,Oregon Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-20-001
10,Project #:,A/E/C OED 2018-21
11,Abstract:,This seafood guide is an annual reference created by Oregon Sea Grant Extension Fisheries Specialists. The guide helps consumers identify what  seasonally fresh seafood will be available along the north and central coast of Oregon throughout the year. This issue is for 2020.
