,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SERUM PROGESTERONE LEVELS AND REPRODUCTIVE STATUS OF
3,Author:,"TEMTE, JONATHAN L"
4,,"SPIELVOGEL, SANDRA"
5,Publication Year :,1985
6,Source Citation:,"JOURNAL OF WILDLIFE MANAGEMENT, 49(02):0051-​0054, 1985"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-85-007
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,PHOCOENOIDES DALLI;ENDOCRINO​LOGY
