,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-81-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Smelt Abounding! Dip Net to Dish
3,Author:,"Murray, James D."
4,,"Arneson, Timothie M."
5,Publication Year :,1981
6,Publisher:,Oregon State University Extension Marine Advisory Program
7,# Pages / Video Length:,3
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,SG 61
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"Smelt are popular with many fishermen, though there is some evidence that not all fishermen who catch smelt eat the ones they catchl This advisory report gives general information on smelt such as cleaning, storing, and preparing. Some recipes are also included."
12,,RECIPES
