,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,WAVE AND CURRENT FORCES ON CYLINDERS
3,Author:,"TENG, CHUNG-CHU"
4,,"NATH, JOHN H"
5,Publication Year :,1984
6,Source Citation:,"OCEAN STRUCTURAL DYNAMICS SYMPOSIUM PROCEEDINGS J.L. LEONARD (EDITOR) PP. 369-398 SEPTEMBER 11-13, 1984"
7,# Pages / Video Length:,30
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-R-84-022
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,CURRENT;AVE;CYL​INDER;ENGINEERI​NG
