,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-04-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Issues Regarding Mercury in Pacific Northwest Seafood
3,Author:,"Morrissey, Michael"
4,,"Goblirsch, Herb"
5,Publication Year :,2004
6,Publisher:,Oregon State University Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-04-003
10,Grant/Contract #:,NOAA Sea Grant No. NA16RG1039
11,Project #:,A/ESG-05
12,Abstract:,"Seafoods vary widely in the amount of mercury they contain. To address public confusion about the risks of consuming mercury, this fact sheet provides basic information about species and other factors that influence the amount of mercury present. It is written for, but not exclusive to, the Pacific Northwest."
