,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-032
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,GEOTEXTILE STABILIZATION OF SEABEDS: LARGE SCALE EXPERIMENTS
3,Author:,"SOLLITT, CHARLES K"
4,,"MC DOUGAL, WILLIAM G"
5,Publication Year :,1984
6,Source Citation:,"ENGINEERING STRUCTURES, 6( ):0217-0222, JULY 1984"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-84-032
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/CE-12
12,Abstract:,EROSION
