,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,HYDRODYNAMIC INTERFERENCES BETWEEN FLOATING CYLINDERS IN OBLIQUE SEAS
3,Author:,"LEONARD, JOHN W"
4,,"HUANG, MIN-CHIH"
5,,"HUDSPETH, ROBERT T"
6,Publication Year :,1983
7,Source Citation:,"APPLIED OCEAN RESEARCH, 5(03):158-166, 1983"
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-011
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/CE-11
13,Abstract:,OCEAN ENGINEERING;STR​UCTURE;WAVE;HYD​RODYNAMIC
