,MetadataField,Metadata
0,NSGL Document #:,FLSGP-R-97-018
1,Sea Grant Program/Affiliate:,Florida Sea Grant
2,Title:,Numerical models and intercomparison​s of beach profile evolution
3,Author:,"Zheng, Jie"
4,,"Dean, Robert G."
5,Publication Year :,1997
6,Source Citation:,"""Coastal Engineering,"" 30:169-201, 1997."
7,# Pages / Video Length:,33
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/C-S-35
10,Abstract:,"Based on analysis of scaling relationships, a modified nonlinear cross-shore sediment transport model (CROSS) is proposed in this study. Three sets of large wave tank data are utilized, including three cases in the large German wave flume in Hannover, and one case in the SUPERTANK experiments at Oregon State University to calibrate and compare the proposed nonlinear equation with the linear. The proposed CROSS model is compared with three existing models (EDUNE, SBEACH AND CCCL) by beach erosion predictions at Ocean City, Maryland during the November 1991 and January 1992 storms. Of these models, only SBEACH (both versions) and EDUNE include representation of dune overwash."
