,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-87-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Waterfront interpretation: a community planning guide
3,Author:,"Good, James W."
4,,"Hevlin, William"
5,,"Fritzke, Susan"
6,,"Palazzi, David"
7,Publication Year :,1987
8,# Pages / Video Length:,74
9,Publication Type:,"handbooks, manuals, guides"
10,Program Report #:,ORESU-H-87-001
11,Project #:,A/ESG-01
12,Abstract:,A community planning guide for waterfront interpretation (published in 1987).
