,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-98-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Principles of sustainable governance of the oceans
3,Author:,"Constanza, Robert"
4,,"Andrade, Francisco"
5,,"Antunes, Paula"
6,,"van den Belt, Marjan"
7,,"Boersma, Dee"
8,,"Boesch, Donald F."
9,,"Catarino, Fernando"
10,,"Hanna, Susan"
11,,"Limburg, Karin"
12,,"Low, Bobbi"
13,,"Molitor, Michael"
14,,"Pereira, Joao Gil"
15,,"Rayner, Steve"
16,,"Santos, Rui"
17,,"Wilson, James"
18,,"Young, Michael"
19,Publication Year :,1998
20,Source Citation:,"""Science,"" 281:198-199, 1998."
21,# Pages / Video Length:,2
22,Publication Type:,reprints (peer-reviewed)
23,Program Report #:,ORESU-R-98-021
24,Grant/Contract #:,NOAA Sea Grant
25,Project #:,R/OPF-48
