,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,AUGMENTATION OF SALMON STOCKS THROUGH ARTIFICIAL PROPAGATION: METHODS AND IMPLICATIONS
3,Author:,"STEVENS, JOE B"
4,,"MATTOX, BRUCE W"
5,Publication Year :,1970
6,Source Citation:,"PRESENTED AT: SUPPLY WORKSHOP BUREAU OF COMMERCIAL FISHERIES WASHINGTON, D.C. NOVEMBER 5-6, 1970"
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-70-010
9,Grant/Contract #:,NOAA SEA GRANT
