,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-71-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SO YOU'RE GOING TO THE BEACH: DON'T BRING 'EM BACK... DEAD OR ALIVE! (poster)
3,Author:,"Giles, Donald"
4,Publication Year :,1971
5,Publisher:,"Oregon State University Sea Grant, Marine Advisory Program"
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-71-002
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,Poster about not bringing fish back dead or alive. It's against the law-and it destroys the beach.
