,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-15-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Using Radiation to Track Albacore
3,Author:,"Ciannelli, Lorenzo"
4,,"Custer, Fawn"
5,Publication Year :,2015
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-15-002
9,Project #:,R/RCF-34
10,Abstract:,The Fukushima Daiichi power station released radionuclides into the Pacific Ocean off of Japan in 2011. This release provided an opportunity to examine migration routes and population structure of North Pacific albacore.
