,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-06-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Flickr account
3,Author:,"Woods, Tiffany"
4,Publication Year :,2006
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,ORESU-I-06-002
7,Project #:,A/CC-18
8,URL:,https://www.fli​ckr.com/photos/​oregonseagrant/​
9,Abstract:,This site contains photographs with captions of images relating to Oregon Sea Grant programs and the Oregon coast.
