,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-75-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"PRELIMINARY OPERATIONS MANUAL: WAVEMETER MODEL SW-1C, 1 JULY 1975 (For U.S. Coast Guard use only)"
3,Author:,OSU School of Oceanography
4,Publication Year :,1975
5,Publisher:,Oregon State University (OSU) Sea Grant College Program
6,# Pages / Video Length:,23
7,Publication Type:,"handbooks, manuals, guides"
8,Program Report #:,ORESU-H-75-003
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/CM-2
11,Abstract:,"This manual describes the installation, operation and maintenance required for the Model SW-1C wavemeter developed by Oregon State University and in use at several Coast Guard stations along the coast. of Oregon and Washington. The wavemeter infers the height and period of nearshore ocean waves from seismic motions and provides a panel meter readout for observers."
