,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-91-041
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sequence analysis and bacterial expression of infectious pancreatic necrosis virus (IPNV) genome segment B and its encoded VPI protein: a putative RNA-dependent RNA polymerase
3,Author:,"Mason, C. L."
4,,"Duncan, R."
5,,"Dobos, P."
6,,"Leong, J. C."
7,Publication Year :,1991
8,Source Citation:,"""Second International Symposium on Viruses of Lower Vertebrates,"" proceedings, pp. 25-32, Corvallis, Oregon, July 29-31, 1991."
9,# Pages / Video Length:,8
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-R-91-041
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD-15
14,,R/FSD-16
