,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-85-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Endocrine mediation of reproduction in coho salmon (""Oncorhynchus kisutch"")"
3,Author:,"Fitzpatrick, Martin Stone"
4,Publication Year :,1985
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-85-006
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/AQ-40
11,Abstract:,see digital for abstract
