,MetadataField,Metadata
0,NSGL Document #:,ORESU-S-79-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Potential demand for cold storage services available to the public in the port of Newport
3,Author:,"Shadbolt, Michael J."
4,Publication Year :,1979
5,# Pages / Video Length:,56
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,ORESU-S-79-003
8,,Special Report558
9,Project #:,A/EMAP-01
10,Abstract:,"Results of a survey (published in 1979) on ""potential demand for cold storage services available to the public in the port of Newport."""
