,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-82-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon's ever-changing coastline
3,Author:,"Katz, Barbara A."
4,,"Gabriel, Stephen R."
5,Publication Year :,1982
6,# Pages / Video Length:,8
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-82-001
9,,SG35
10,Project #:,A/OE-04
11,Abstract:,"Where does beach sand come from? Where does sand go? Why do beaches erode? Why does sand build up behind a jetty? What is a seawall? Visitors and coastal residents frequently ask questions like these. They want to understand better the natural forces that have helped to make the Oregon coast so attractive. This bulletin is a nontechnical introduction to these forces?what they do, how engineers sometimes can modify their effects, and why these modifications can have unpredictable consequences."
