,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-14-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Low impact development in the construction phase.
3,Author:,"Cahill, Maria"
4,Editor :,"Cooper, Rick"
5,Publication Year :,2014
6,Publisher:,Oregon State University
7,# Pages / Video Length:,6
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-14-005
10,Project #:,M/A-21
11,Abstract:,"Low impact development practices must be implemented with care at each stage of the development. If a facility is properly designed but improperly constructed, the facility is unlikely to perform as intended and many benefits of low impact development will be lost. The facility may even pollute the stormwater further instead of protect it. This fact sheet is intended to provide an overview of general construction considerations for the project team."
