,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-026
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FORCES FROM FLUID FLOW AROUND OBJECTS
3,Author:,"NATH, JOHN H"
4,,"YAMAMOTO, TOKUO"
5,Publication Year :,1974
6,Source Citation:,"CONFERENCE ON COASTAL ENGINEERING 14TH CONFERENCE PROCEEDINGS, CHA PTER 106, PP. 1808-1827, AMERICAN SOCIETY OF CIVIL ENGINEERS, COPENHAGEN , DENMARK, JUNE 1974"
7,# Pages / Video Length:,20
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-​R-​74-​026; NOAA-75072901
10,Grant/Contract #:,NOAA SEA GRANT
