,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CHOLINE SULFATE (ESTER) IN MARINE HIGHER FUNGI
3,Author:,"CATALFOMO, PHILIP"
4,,"BLOCK, JOHN HARVEY"
5,,"CONSTANTINE, GEORGE HARMON JR"
6,,"KIRK, PAUL WHEELER JR"
7,Publication Year :,1973
8,Source Citation:,"MARINE CHEMISTRY, 1(02):157-162, APR. 1973"
9,# Pages / Video Length:,6
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​73-​033; NOAA-73062906
12,Grant/Contract #:,NOAA SEA GRANT
