,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-014
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science (Documentary Filmmaking): Saskia Madlener (Webinar October 28, 2020)"
3,Author:,"Madlener, Saskia"
4,,"Carroll, Lindsay"
5,Publication Year :,2020
6,Source Citation:,"Careers in Science Investigation Webinar, October 28, 2020, Corvallis, Oregon"
7,Publisher:,"Oregon Sea Grant and published on YouTube November 5, 2020"
8,# Pages / Video Length:,25:27 minutes/seconds
9,Publication Type:,"webinars, virtual meetings, conferences, seminars"
10,Program Report #:,ORESU-W-20-014
11,Project #:,A/E/C OED 2018-21
12,URL:,https://youtu.b​e/oGbSGsyHUE0
13,Abstract:,"This webinar features Saskia Madlener, a self-taught filmmaker at Oregon State University who specializes in producing videos about science-​related subjects. Saskia has a bachelor's degree from Bucknell University and a master's degree in marine resource management from OSU's College of Earth, Ocean, and Atmospheric Sciences. In graduate school, she filmed a short documentary about glaciers in Greenland. After graduating she moved to New York and created her own film and video production company, 77th Parallel Productions, and later worked for Science Media in the Netherlands. The Careers in Science webinar series is for students in grades 6-12 who want to explore careers in marine science."
