,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-17-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Don't Pack a Pest: Guidelines for Travelers
3,Author:,"Chan, Sam"
4,,"Martin, Kayla"
5,,"Siemens, Tania"
6,,"Moen, Noel"
7,,"Escobedo-Land, Adriana"
8,,"Burfitt, Clint"
9,Publication Year :,2017
10,# Pages / Video Length:,2
11,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
12,Program Report #:,ORESU-G-17-005
13,Project #:,NA270F
14,Abstract:,"This brochure educates international travelers about the risks associated with bringing certain types of food, plants and agricultural items in passenger luggage and packages into the U.S."
