,MetadataField,Metadata
0,NSGL Document #:,ORESU-S-09-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Adding value to ocean- and fisheries-​related research through integrating the knowledge and expertise of the west coast fishing community: the final evaluation of the Port Liaison Project
3,Author:,"Conway, Flaxen D. L"
4,,"Hildenbrand, Kaety"
5,Publication Year :,2009
6,# Pages / Video Length:,23
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-S-09-002
9,Project #:,A/ESG-07
