,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A COMPARISON OF COHORT ANALYSIS AND CATCH PER UNIT EFFORT FOR DOVER SOLE AND ENGLISH SOLE
3,Author:,"HAYMAN, R A"
4,,"TYLER, ALBERT VINCENT"
5,,"DEMORY, ROBERT L"
6,Publication Year :,1980
7,Source Citation:,"AMERICAN FISHERIES SOCIETY. TRANSACTIONS, 109( ):35-53, 1980"
8,# Pages / Video Length:,19
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-005
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,RESOURCE ASSESSMENT
