,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-90-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Yaquina Bay estuary public access guide
3,Author:,"Good, James W."
4,,"Newman, Kathy Pete"
5,Publication Year :,1990
6,Publisher:,OSU Oregon Sea Grant
7,# Pages / Video Length:,10
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,ORESU-​H-​90-​001; SG84
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,A/ESG-02
12,Abstract:,A guide to the Yaquina Bay estuary in Oregon (published in 1990).
