,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-00-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Salmon life history in freshwater (video)
3,Author:,"Reeves, Gordon"
4,Publication Year :,2000
5,# Pages / Video Length:,16 min.
6,Publication Type:,videos
7,Program Report #:,ORESU-V-00-003
8,Project #:,M/A-13
9,Notes:,Video no longer available for purchase from Oregon Sea Grant
10,Abstract:,"""Salmon Life History in Freshwater"" provides succinct coverage of this vital topic in an informal lecture illustrated by slides and graphics. The presenter, Dr. Gordon Reeves, is a knowledgeable and respected fish biologist and former president of the American Fisheries Society, Oregon Chapter. Reeves' commentary will be of value to those involved in salmon and watershed education, outreach, and on-the-ground restoration projects."
