,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Distribution, geometry, and origin of heavy mineral placer deposits on Oregon beaches"
3,Author:,"Peterson, Curt D."
4,,"Komar, Paul D."
5,,"Scheidegger, Kenneth F."
6,Publication Year :,1986
7,Source Citation:,"""Journal of Sedimentary Petrology,"" 56(1):67-77, 1986."
8,# Pages / Video Length:,11
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-86-003
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/CP-20
13,Abstract:,"High concentrations of heavy minerals occur in isolated placer deposits on modern beaches and in Pleistocene beach terraces of the Oregon coast. This study incorporates information about nearshore sand transport, regional variation in beach-sand composition, and mechanisms of selective mineral sorting to explain the distribution, geometry, and origin of beach placers on the coast. Results from this study can be used toward prediction of offshore placer deposits and to better understand the littoral transport processes along headland-​bounded coastlines."
