,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-17-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant 2017-18 Annual Report Highlights
3,Publication Year :,2018
4,# Pages / Video Length:,2
5,Publication Type:,"program reports (annual, progress, planning reports, etc)"
6,Program Report #:,ORESU-Q-17-001
7,Project #:,A/ESG-07
8,Notes:,Printed copies available upon request
9,Abstract:,This factsheet is a summary of Oregon Sea Grant's annual report and highlights the accomplishments and outreach impacts for the 2017-18 operating year. Includes a page of Oregon Sea Grant by the numbers.
