,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-024
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FURTHER CHARACTERIZATIO​N OF A NEW REOVIRUS OF POIKILOTHERMIC VERTEBRATES
3,Author:,"WINTON, J R"
4,,"LANNAN, C N"
5,,"FRYER, J L"
6,Publication Year :,1983
7,Source Citation:,DOUBLE-STRANDED RNA VIRUSES RICHARD W COMPANS & DAVID H L BISHOP (EDITO RS) PG. 231-236 1983
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-024
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,SALMON;PATHOLOG​Y;REOVIRUS;VERT​EBRATES
