,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-97-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fisherman to consumer marketing: state and local regulation in Oregon
3,Author:,"Goblirsch, Ginny"
4,,"Hilderbrand, Kenneth"
5,Publication Year :,1997
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-97-002
9,Project #:,A/ESG-3
10,Notes:,Formerly SG-74.
11,Abstract:,"Commercial fishermen, accustomed to the fluctuations of supply and demand, often look for new ways to market their catch. Some consider selling directly from their boat, truck or small roadside stand. This brochure lays out the requirements of the many state and local agencies that regulate consumer sales, and describes how fishermen can comply with those requirements."
