,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-15-01d
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Coast STEM Hub e-Blast (April 2015)
3,Author:,"Goodwin, Cait"
4,Publication Year :,2015
5,Publication Type:,periodicals
6,Program Report #:,ORESU-N-15-01d
7,Project #:,A/ESG-07
8,URL:,http://oregonco​aststemhub.cmai​l1.com/t/ViewEm​ail/t/62F7CA335​B029768/F63BC38​AF19B6102D9767B​6002735221
9,Abstract:,"Oregon Coast STEM Hub April 2015 e-newsletter provides dates of upcoming April events, teacher professional development opportunities, funding opportunities, and dates of summer STEM activities."
