,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-90-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Optimization and computer control of batch retort process operations: conduction-​heated foods
3,Author:,"Simpson-Rivera, R. J."
4,Publication Year :,1990
5,Publisher:,"Oregon State University, Sea Grant"
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-90-004
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,E/ISG-6
11,Abstract:,see digital
