,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-82-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"INFECTION AND THE IMMUNE RESPONSE INDUCED BY ""VIBRIO ANGUILLARUM"" IN JUVENILE COHO SALMON (""ONCORHYNCHUS KISUTCH"")"
3,Author:,"GROBERG, WARREN J JR"
4,Publication Year :,1982
5,Publisher:,Oregon State University (OSU) Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-82-002
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SALMON;INFECTIO​N;VIBRIO. See digital for abstract.
