,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-99-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fisherman to Consumer Marketing: State and Local Regulations in Oregon
3,Author:,"Goblirsch, G."
4,,"Hilderbrand, K."
5,Publication Year :,1999
6,Publisher:,Oregon State University Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-99-009
10,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
11,Project #:,A/ESG-4
12,Abstract:,"Some commercial fishers in Oregon consider selling directly from their boats, trucks, or small roadside stands. When fishers decide to sell their catch directly to the public, they need to obtain a number of licenses and forms from several different state and local agencies and pay the necessary fees. This fact sheet lists the required forms, licenses, and fees, and provides contact information for the relevant agencies."
