,MetadataField,Metadata
0,NSGL Document #:,OREXT-N-90-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean and Coastal Law Memo (Issue 34, 35, and 36, July, July, and October 1990)"
3,Editor :,"Hildreth, Richard G."
4,,"Jacobson, Jon"
5,Publication Year :,1990
6,Publisher:,Oregon State University Extension/Sea Grant Program
7,# Pages / Video Length:,34
8,Publication Type:,periodicals
9,Program Report #:,OREXT-N-90-003
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,Three newsletter issues in one entry for 1990.
12,Abstract:,"The following topics are in these issues: Issue 34: United States Law and Policy Regarding High Seas Driftnets in the North Pacific Ocean, J. A. Ballweber. Issue 35: Recent Developments in Ocean and Coastal Law, 1989 - Oil spill legislation, T. Gross. Issue 36: Developments in Wetlands Law, M. Morris."
