,MetadataField,Metadata
0,NSGL Document #:,OREXT-E-93-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"The Columbia River: Its Future and You, Grades 9-12"
3,Author:,"Conrath, Gerald"
4,,"Klenke, Lise (Illustrator)"
5,,"Shumaker, Mathew (Illustrator)"
6,,"Osis, Vicki"
7,,"Spranger, Mike"
8,Editor :,"Ridlington, Sandy"
9,Publication Year :,1993
10,Publisher:,Oregon State University Extension Service
11,# Pages / Video Length:,75
12,Publication Type:,educational materials
13,Program Report #:,EM 8475; OREXT-E-93-002
14,Grant/Contract #:,NOAA Oregon and Washington Sea Grant
15,Project #:,A/ESG-2
16,Notes:,See also OREXT-E-93-001 (grades 5-8)
17,Abstract:,"This book is part of a project to develop a multidisciplina​ry set of curricula and educational materials on the Columbia river. Includes an introduction for teachers, teaching resources, and activities for students. This book is designed for grades 9-12."
