,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-20-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Supporting Oregon's seafood industry during COVID-19 (online video)
3,Author:,"Gladics, Amanda"
4,,"Doerr, Angee"
5,Publication Year :,2020
6,Publisher:,"Oregon Sea Grant and on YouTube December 24, 2020"
7,# Pages / Video Length:,8:11 minutes/seconds
8,Publication Type:,videos
9,Program Report #:,ORESU-V-20-007
10,Project #:,A/E/C OED 2018-21
11,Notes:,Getting seafood back on the menu during Covid-19
12,URL:,https://youtu.b​e/yQSDnr8r7NM
13,Abstract:,"Amanda Gladics and Angee Doerr, marine fisheries specialists with Oregon  Sea Grant and the Oregon State University Extension Service, talk about  their work in supporting the state's seafood industry during COVID-19. They surveyed people about how the pandemic had affected their businesses. They also helped create a website of seafood recipes and locations where consumers can buy seafood in Oregon. Additionally, Amanda worked with Kelly Streit, a registered dietician with the Extension Service, to create a video about how to can tuna at home."
