,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-14-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Riding the Ocean Currents-​-​Larval Dispersal [exhibit]
3,Author:,"Farley, Mark"
4,Publication Year :,2014
5,# Pages / Video Length:,1
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-14-008
8,Project #:,R/HBT-15
9,Abstract:,An exhibit that illustrates how adult plants and animals inhabiting nearshore environments reproduce by releasing many embryos (Larvae and spores) into the ocean and how these embryos are dispersed.
