,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-97-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Protein hydrolysates from Pacific whiting solid wastes
3,Author:,"Benjakul, Soottawat"
4,,"Morrissey, Michael T."
5,Publication Year :,1997
6,Source Citation:,"""Journal of Agricultural and Food Chemistry,"" 45(9):3423-​3430, 1997."
7,# Pages / Video Length:,8
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-97-025
10,Project #:,R/SF-14-PD
11,Abstract:,The objective of this investigation was to study the production and composition of hydrolysate from Pacific whiting solid waste using Alcalase and Neutrase. The former had a higher proteolytic activity.
