,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-94-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Breakwater armor damage due to wave groups
3,Author:,"Medina, Josep R."
4,,"Hudspeth, Robert T."
5,,"Fassardi, Claudio"
6,Publication Year :,1994
7,Source Citation:,"""Journal of Waterway, Port, Coastal, and Ocean Engineering,"" 120(2):179-198, March/April 1994."
8,# Pages / Video Length:,20
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-94-004
11,Project #:,R/CE-24
12,Abstract:,marina
13,,"The correlation of wave groups with damage to the armor layer of conventional mound breakwaters has been a controversial topic during the last decade. This paper presents a theory for correlating wave grouping with damage to rubble mound breakwaters. Details of the experimental facilities and physical model are given, and the technique and criteria used to measure armor profiles and armor damage are described and compared with other recommended methods. Damage is correlated with two independent wave grouping characteristics​: the mean run length related to the spectral shape, and the flux of energy pattern related to the envelope exceedance coefficient."
