,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-95-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Isolation of a cyclic carbonate, a gamma- butyrolactone, and a new indole derivative from the marine cyanobacterium ""Lyngbya majuscula"""
3,Author:,"Todd, James S."
4,,"Gerwick, William"
5,Publication Year :,1995
6,Source Citation:,"""Journal of Natural Products,"" 58(4):586-589, April 1995."
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-95-028
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/BT-18
