,MetadataField,Metadata
0,NSGL Document #:,ORESU-WR-98-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A Monte Carlo evaluation of the stock synthesis assessment program
3,Author:,"Sampson, David B."
4,,"Yin, Yanshui"
5,Publication Year :,1998
6,Source Citation:,"""Fishery Stock Assessment Models,"" symposium, AK-SG-98-01, pp. 315-338, 1998."
7,# Pages / Video Length:,24
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-WR-98-002
10,Project #:,R/OPF-50
11,Abstract:,This study evaluated the influence of random sampling errors in fishery and survey data on the accuracy of a suite of estimates output by the age-structured version of the Stock Synthesis assessment program. The authors used Monte Carlo simulation techniques to generate fishery data with known characteristics​. The random data sets were then analyzed using the Stock Synthesis program and estimates from Stock Synthesis were compared with the true values. There have been few published Monte Carlo evaluations of the Stock Synthesis program.
