,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PROFIT BY CAMERAS SEAFOOD PROCESSING TIME
3,Author:,"ENGESSER, WILLIAM F"
4,,"CONRADS, RANDAL"
5,,"CHEUNG, DANIEL"
6,,"MERCER, WILLIE"
7,Publication Year :,1973
8,Source Citation:,"PRESENTED AT: GULF AND CARIBBEAN FISHERIES INSTITUTE WORKSHOP NEW ORLEANS, LOUISIANA OCTOBER 30, 1973"
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-73-023; OSU EES CC# 47; NOAA-73120603
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,MOTION STUDIES FOR DESIGN OF BETTER SYSTEMS
