,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-01-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Seafood Waste Management Bibliography
3,Author:,"Hilderbrand, K."
4,Publication Year :,2001
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,6
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-I-01-002
9,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
10,Project #:,A/ESG-4
11,Abstract:,"This bibliography, updated in June 2001, lists journal articles and other publications about techniques for reducing, reusing, and recycling seafood processing plant wastes. Categories include composting, hydrolyzed fish fertilizer and animal feed, fish silage, waste management, and videos. The six pages, in printable Adobe Acrobat (.pdf) format, are available only online."
